timestamp,device_id,temperature,humidity,sensor_status
2026-04-29 13:23:11,ESP32_Edge_4,21.46,50.1,OK
2026-04-29 13:33:11,ESP32_Edge_5,24.18,45.03,OK
2026-04-29 13:33:11,ESP32_Edge_1,28.62,49.9,OK
2026-04-29 13:33:11,ESP32_Edge_4,23.61,49.72,OK
2026-04-29 13:33:11,ESP32_Edge_3,24.53,41.34,OK
2026-04-29 13:33:11,ESP32_Edge_2,26.71,60.6,OK
2026-04-29 13:43:11,ESP32_Edge_3,28.8,54.49,OK
2026-04-29 13:43:11,ESP32_Edge_1,24.15,46.77,OK
2026-04-29 13:43:11,ESP32_Edge_2,26.92,50.26,OK
2026-04-29 13:43:11,ESP32_Edge_4,27.35,43.44,OK
2026-04-29 13:43:11,ESP32_Edge_5,26.7,42.43,OK
2026-04-29 13:53:11,ESP32_Edge_2,26.87,50.92,OK
2026-04-29 13:53:11,ESP32_Edge_1,23.19,54.22,OK
2026-04-29 13:53:11,ESP32_Edge_3,27.25,53.12,OK
2026-04-29 13:53:11,ESP32_Edge_4,27.94,51.91,OK
2026-04-29 13:53:11,ESP32_Edge_5,26.71,38.58,OK
2026-04-29 14:03:11,ESP32_Edge_3,22.15,48.77,OK
2026-04-29 14:03:11,ESP32_Edge_2,24.41,56.56,OK
2026-04-29 14:03:11,ESP32_Edge_4,23.32,43.94,OK
2026-04-29 14:03:11,ESP32_Edge_5,23.76,57.52,OK
2026-04-29 14:03:11,ESP32_Edge_1,30.52,48.92,OK
2026-04-29 14:13:11,ESP32_Edge_4,23.04,49.94,OK
2026-04-29 14:13:11,ESP32_Edge_2,25.29,54.13,OK
2026-04-29 14:13:11,ESP32_Edge_1,27.81,47.52,OK
2026-04-29 14:13:11,ESP32_Edge_3,20.4,48.16,OK
2026-04-29 14:13:11,ESP32_Edge_5,24.95,50.38,OK
2026-04-29 14:23:11,ESP32_Edge_1,25.74,49.41,OK
2026-04-29 14:23:11,ESP32_Edge_2,23.34,46.81,OK
2026-04-29 14:23:11,ESP32_Edge_3,24.08,55.59,OK
2026-04-29 14:23:11,ESP32_Edge_5,26.73,48.82,OK
2026-04-29 14:23:11,ESP32_Edge_4,25.77,45.04,OK
2026-04-29 14:33:11,ESP32_Edge_5,26.58,44.67,OK
2026-04-29 14:33:11,ESP32_Edge_1,25.29,48.89,OK
2026-04-29 14:33:11,ESP32_Edge_4,27.12,51.47,OK
2026-04-29 14:33:11,ESP32_Edge_3,27.55,60.49,OK
2026-04-29 14:33:11,ESP32_Edge_2,26.05,40.83,OK
2026-04-29 14:43:11,ESP32_Edge_5,24.8,51.53,OK
2026-04-29 14:43:11,ESP32_Edge_1,24.55,56.04,OK
2026-04-29 14:43:11,ESP32_Edge_2,28.84,43.89,OK
2026-04-29 14:43:11,ESP32_Edge_3,22.23,54.53,OK
2026-04-29 14:43:11,ESP32_Edge_4,23.39,58.39,OK
2026-04-29 14:53:11,ESP32_Edge_3,25.14,48.72,OK
2026-04-29 14:53:11,ESP32_Edge_4,23.55,49.17,OK
2026-04-29 14:53:11,ESP32_Edge_2,22.02,50.47,OK
2026-04-29 14:53:11,ESP32_Edge_1,26.5,57.5,OK
2026-04-29 14:53:11,ESP32_Edge_5,27.11,42.79,OK
2026-04-29 15:03:11,ESP32_Edge_3,22.33,47.42,OK
2026-04-29 15:03:11,ESP32_Edge_1,26.04,49.41,OK
2026-04-29 15:03:11,ESP32_Edge_4,23.33,44.52,OK
2026-04-29 15:03:11,ESP32_Edge_2,-999.0,48.02,ERROR
2026-04-29 15:03:11,ESP32_Edge_5,20.91,53.2,OK
2026-04-29 15:13:11,ESP32_Edge_1,21.49,49.38,OK
2026-04-29 15:13:11,ESP32_Edge_3,24.75,43.67,OK
2026-04-29 15:13:11,ESP32_Edge_4,24.96,55.62,OK
2026-04-29 15:13:11,ESP32_Edge_2,24.17,53.93,OK
2026-04-29 15:13:11,ESP32_Edge_5,22.53,43.8,OK
2026-04-29 15:23:11,ESP32_Edge_5,25.33,43.14,OK
2026-04-29 15:23:11,ESP32_Edge_2,23.27,43.95,OK
2026-04-29 15:23:11,ESP32_Edge_3,25.88,54.21,OK
2026-04-29 15:23:11,ESP32_Edge_1,25.57,48.6,OK
2026-04-29 15:23:11,ESP32_Edge_4,21.15,57.47,OK
2026-04-29 15:33:11,ESP32_Edge_2,26.98,56.3,OK
2026-04-29 15:33:11,ESP32_Edge_4,23.87,51.85,OK
2026-04-29 15:33:11,ESP32_Edge_3,26.51,45.15,OK
2026-04-29 15:33:11,ESP32_Edge_5,27.01,5.99,OK
2026-04-29 15:33:11,ESP32_Edge_1,24.04,61.49,OK
2026-04-29 15:43:11,ESP32_Edge_2,60.13,50.37,OK
2026-04-29 15:43:11,ESP32_Edge_3,28.46,45.49,OK
2026-04-29 15:43:11,ESP32_Edge_1,22.91,41.1,OK
2026-04-29 15:43:11,ESP32_Edge_5,27.97,53.52,OK
2026-04-29 15:43:11,ESP32_Edge_4,23.13,53.37,OK
2026-04-29 15:53:11,ESP32_Edge_3,26.62,40.83,OK
2026-04-29 15:53:11,ESP32_Edge_4,19.69,43.51,OK
2026-04-29 15:53:11,ESP32_Edge_2,27.01,51.68,OK
2026-04-29 15:53:11,ESP32_Edge_1,23.11,61.51,OK
2026-04-29 15:53:11,ESP32_Edge_5,26.62,48.79,OK
2026-04-29 16:03:11,ESP32_Edge_1,24.38,46.71,OK
2026-04-29 16:03:11,ESP32_Edge_5,25.7,44.78,OK
2026-04-29 16:03:11,ESP32_Edge_3,25.52,51.65,OK
2026-04-29 16:03:11,ESP32_Edge_4,27.99,56.39,OK
2026-04-29 16:03:11,ESP32_Edge_2,24.55,47.63,OK
2026-04-29 16:13:11,ESP32_Edge_5,25.91,46.51,OK
2026-04-29 16:13:11,ESP32_Edge_4,22.98,44.09,OK
2026-04-29 16:13:11,ESP32_Edge_1,25.44,59.73,OK
2026-04-29 16:13:11,ESP32_Edge_3,23.37,53.69,OK
2026-04-29 16:13:11,ESP32_Edge_2,24.27,60.25,OK
2026-04-29 16:23:11,ESP32_Edge_4,24.15,8.08,OK
2026-04-29 16:23:11,ESP32_Edge_1,27.57,53.45,OK
2026-04-29 16:23:11,ESP32_Edge_2,25.0,53.96,OK
2026-04-29 16:23:11,ESP32_Edge_3,23.59,49.59,OK
2026-04-29 16:23:11,ESP32_Edge_5,24.96,58.38,OK
2026-04-29 16:33:11,ESP32_Edge_4,24.14,53.39,OK
2026-04-29 16:33:11,ESP32_Edge_5,26.45,48.87,OK
2026-04-29 16:33:11,ESP32_Edge_1,25.08,50.06,OK
2026-04-29 16:33:11,ESP32_Edge_3,25.61,49.24,OK
2026-04-29 16:33:11,ESP32_Edge_2,26.57,43.25,OK
2026-04-29 16:43:11,ESP32_Edge_2,24.17,52.8,OK
2026-04-29 16:43:11,ESP32_Edge_5,21.54,45.98,OK
2026-04-29 16:43:11,ESP32_Edge_1,27.71,55.14,OK
2026-04-29 16:43:11,ESP32_Edge_4,25.26,46.92,OK
2026-04-29 16:43:11,ESP32_Edge_3,23.72,40.98,OK
2026-04-29 16:53:11,ESP32_Edge_1,24.38,50.58,OK
2026-04-29 16:53:11,ESP32_Edge_4,24.5,46.0,OK
2026-04-29 16:53:11,ESP32_Edge_2,25.38,53.46,OK
2026-04-29 16:53:11,ESP32_Edge_5,28.12,48.21,OK
2026-04-29 16:53:11,ESP32_Edge_3,25.66,54.83,OK
2026-04-29 17:03:11,ESP32_Edge_3,27.71,52.46,OK
2026-04-29 17:03:11,ESP32_Edge_1,21.1,48.6,OK
2026-04-29 17:03:11,ESP32_Edge_4,25.06,51.73,OK
2026-04-29 17:03:11,ESP32_Edge_2,26.47,49.52,OK
2026-04-29 17:03:11,ESP32_Edge_5,27.28,2.38,OK
2026-04-29 17:13:11,ESP32_Edge_2,25.83,55.97,OK
2026-04-29 17:13:11,ESP32_Edge_5,23.29,52.0,OK
2026-04-29 17:13:11,ESP32_Edge_3,24.54,51.14,OK
2026-04-29 17:13:11,ESP32_Edge_1,23.36,53.08,OK
2026-04-29 17:13:11,ESP32_Edge_4,26.83,56.31,OK
2026-04-29 17:23:11,ESP32_Edge_1,27.71,48.2,OK
2026-04-29 17:23:11,ESP32_Edge_3,21.7,47.25,OK
2026-04-29 17:23:11,ESP32_Edge_2,26.79,50.11,OK
2026-04-29 17:23:11,ESP32_Edge_5,25.05,52.0,OK
2026-04-29 17:23:11,ESP32_Edge_4,26.98,50.1,OK
2026-04-29 17:33:11,ESP32_Edge_1,24.87,46.68,OK
2026-04-29 17:33:11,ESP32_Edge_2,22.08,59.49,OK
2026-04-29 17:33:11,ESP32_Edge_3,26.02,42.92,OK
2026-04-29 17:33:11,ESP32_Edge_4,26.21,48.14,OK
2026-04-29 17:33:11,ESP32_Edge_5,25.48,61.68,OK
2026-04-29 17:43:11,ESP32_Edge_1,27.7,56.49,OK
2026-04-29 17:43:11,ESP32_Edge_5,29.07,48.72,OK
2026-04-29 17:43:11,ESP32_Edge_2,23.1,47.49,OK
2026-04-29 17:43:11,ESP32_Edge_3,21.66,46.86,OK
2026-04-29 17:43:11,ESP32_Edge_4,22.82,55.24,OK
2026-04-29 17:53:11,ESP32_Edge_4,27.02,54.57,OK
2026-04-29 17:53:11,ESP32_Edge_1,23.29,63.71,OK
2026-04-29 17:53:11,ESP32_Edge_2,22.16,52.98,OK
2026-04-29 17:53:11,ESP32_Edge_5,26.81,45.28,OK
2026-04-29 17:53:11,ESP32_Edge_3,19.76,47.55,OK
2026-04-29 18:03:11,ESP32_Edge_3,24.7,43.27,OK
2026-04-29 18:03:11,ESP32_Edge_1,19.94,56.49,OK
2026-04-29 18:03:11,ESP32_Edge_2,23.73,56.71,OK
2026-04-29 18:03:11,ESP32_Edge_5,24.0,52.0,OK
2026-04-29 18:03:11,ESP32_Edge_4,26.77,47.94,OK
2026-04-29 18:13:11,ESP32_Edge_2,23.61,48.3,OK
2026-04-29 18:13:11,ESP32_Edge_4,22.09,55.99,OK
2026-04-29 18:13:11,ESP32_Edge_5,23.64,54.48,OK
2026-04-29 18:13:11,ESP32_Edge_3,24.44,49.68,OK
2026-04-29 18:13:11,ESP32_Edge_1,27.67,51.59,OK
2026-04-29 18:23:11,ESP32_Edge_1,27.46,54.18,OK
2026-04-29 18:23:11,ESP32_Edge_4,26.75,57.85,OK
2026-04-29 18:23:11,ESP32_Edge_3,27.83,43.08,OK
2026-04-29 18:23:11,ESP32_Edge_5,22.64,58.31,OK
2026-04-29 18:23:11,ESP32_Edge_2,25.74,42.46,OK
2026-04-29 18:33:11,ESP32_Edge_4,24.39,46.42,OK
2026-04-29 18:33:11,ESP32_Edge_3,26.8,47.8,OK
2026-04-29 18:33:11,ESP32_Edge_5,27.2,55.14,OK
2026-04-29 18:33:11,ESP32_Edge_2,22.69,45.05,OK
2026-04-29 18:33:11,ESP32_Edge_1,27.02,49.02,OK
2026-04-29 18:43:11,ESP32_Edge_1,68.57,49.9,OK
2026-04-29 18:43:11,ESP32_Edge_3,23.81,38.74,OK
2026-04-29 18:43:11,ESP32_Edge_5,26.3,58.21,OK
2026-04-29 18:43:11,ESP32_Edge_4,26.91,53.59,OK
2026-04-29 18:43:11,ESP32_Edge_2,24.93,54.95,OK
2026-04-29 18:53:11,ESP32_Edge_4,25.61,43.83,OK
2026-04-29 18:53:11,ESP32_Edge_3,25.67,41.83,OK
2026-04-29 18:53:11,ESP32_Edge_1,25.09,56.12,OK
2026-04-29 18:53:11,ESP32_Edge_5,26.07,54.07,OK
2026-04-29 18:53:11,ESP32_Edge_2,23.83,53.91,OK
2026-04-29 19:03:11,ESP32_Edge_3,22.92,42.47,OK
2026-04-29 19:03:11,ESP32_Edge_5,27.9,43.06,OK
2026-04-29 19:03:11,ESP32_Edge_4,25.2,55.18,OK
2026-04-29 19:03:11,ESP32_Edge_1,23.63,61.49,OK
2026-04-29 19:03:11,ESP32_Edge_2,24.14,47.18,OK
2026-04-29 19:13:11,ESP32_Edge_2,25.85,50.75,OK
2026-04-29 19:13:11,ESP32_Edge_5,23.3,47.85,OK
2026-04-29 19:13:11,ESP32_Edge_1,24.27,41.59,OK
2026-04-29 19:13:11,ESP32_Edge_3,22.99,53.09,OK
2026-04-29 19:13:11,ESP32_Edge_4,23.39,56.53,OK
2026-04-29 19:23:11,ESP32_Edge_2,25.73,61.1,OK
2026-04-29 19:23:11,ESP32_Edge_1,21.48,47.9,OK
2026-04-29 19:23:11,ESP32_Edge_4,25.48,55.89,OK
2026-04-29 19:23:11,ESP32_Edge_3,21.64,48.1,OK
2026-04-29 19:23:11,ESP32_Edge_5,23.08,46.15,OK
2026-04-29 19:33:11,ESP32_Edge_3,22.46,57.56,OK
2026-04-29 19:33:11,ESP32_Edge_2,25.02,48.2,OK
2026-04-29 19:33:11,ESP32_Edge_5,24.87,57.47,OK
2026-04-29 19:33:11,ESP32_Edge_1,24.44,44.97,OK
2026-04-29 19:33:11,ESP32_Edge_4,23.65,49.26,OK
2026-04-29 19:43:11,ESP32_Edge_1,22.9,49.83,OK
2026-04-29 19:43:11,ESP32_Edge_2,23.54,49.36,OK
2026-04-29 19:43:11,ESP32_Edge_5,24.99,44.84,OK
2026-04-29 19:43:11,ESP32_Edge_3,22.74,45.75,OK
2026-04-29 19:43:11,ESP32_Edge_4,23.28,48.43,OK
2026-04-29 19:53:11,ESP32_Edge_2,25.68,53.66,OK
2026-04-29 19:53:11,ESP32_Edge_5,22.58,53.44,OK
2026-04-29 19:53:11,ESP32_Edge_4,25.52,52.5,OK
2026-04-29 19:53:11,ESP32_Edge_3,24.03,39.64,OK
2026-04-29 19:53:11,ESP32_Edge_1,25.47,44.65,OK
2026-04-29 20:03:11,ESP32_Edge_4,24.32,49.02,OK
2026-04-29 20:03:11,ESP32_Edge_5,24.45,51.51,OK
2026-04-29 20:03:11,ESP32_Edge_1,26.37,54.92,OK
2026-04-29 20:03:11,ESP32_Edge_2,26.18,54.08,OK
2026-04-29 20:03:11,ESP32_Edge_3,26.99,40.85,OK
2026-04-29 20:13:11,ESP32_Edge_3,26.23,53.07,OK
2026-04-29 20:13:11,ESP32_Edge_1,24.57,61.55,OK
2026-04-29 20:13:11,ESP32_Edge_5,23.26,48.33,OK
2026-04-29 20:13:11,ESP32_Edge_2,24.15,55.15,OK
2026-04-29 20:13:11,ESP32_Edge_4,27.93,52.49,OK
2026-04-29 20:23:11,ESP32_Edge_3,25.77,53.47,OK
2026-04-29 20:23:11,ESP32_Edge_5,24.25,50.22,OK
2026-04-29 20:23:11,ESP32_Edge_4,26.41,55.14,OK
2026-04-29 20:23:11,ESP32_Edge_2,26.74,52.77,OK
2026-04-29 20:23:11,ESP32_Edge_1,23.67,50.83,OK
2026-04-29 20:33:11,ESP32_Edge_5,24.26,49.38,OK
2026-04-29 20:33:11,ESP32_Edge_2,24.27,50.37,OK
2026-04-29 20:33:11,ESP32_Edge_4,25.8,51.17,OK
2026-04-29 20:33:11,ESP32_Edge_3,20.94,51.19,OK
2026-04-29 20:33:11,ESP32_Edge_1,25.98,42.15,OK
2026-04-29 20:43:11,ESP32_Edge_4,23.38,54.65,OK
2026-04-29 20:43:11,ESP32_Edge_3,23.01,48.86,OK
2026-04-29 20:43:11,ESP32_Edge_5,24.28,45.6,OK
2026-04-29 20:43:11,ESP32_Edge_1,25.15,46.88,OK
2026-04-29 20:43:11,ESP32_Edge_2,24.7,48.25,OK
2026-04-29 20:53:11,ESP32_Edge_2,27.1,50.89,OK
2026-04-29 20:53:11,ESP32_Edge_4,19.88,48.38,OK
2026-04-29 20:53:11,ESP32_Edge_3,22.19,45.74,OK
2026-04-29 20:53:11,ESP32_Edge_5,23.2,60.43,OK
2026-04-29 20:53:11,ESP32_Edge_1,23.89,47.52,OK
2026-04-29 21:03:11,ESP32_Edge_2,27.46,50.46,OK
2026-04-29 21:03:11,ESP32_Edge_5,22.81,51.94,OK
2026-04-29 21:03:11,ESP32_Edge_1,24.66,57.1,OK
2026-04-29 21:03:11,ESP32_Edge_4,25.17,52.6,OK
2026-04-29 21:03:11,ESP32_Edge_3,25.38,54.79,OK
2026-04-29 21:13:11,ESP32_Edge_1,23.86,51.72,OK
2026-04-29 21:13:11,ESP32_Edge_3,26.33,52.36,OK
2026-04-29 21:13:11,ESP32_Edge_4,20.59,50.52,OK
2026-04-29 21:13:11,ESP32_Edge_5,26.29,51.28,OK
2026-04-29 21:13:11,ESP32_Edge_2,28.61,56.38,OK
2026-04-29 21:23:11,ESP32_Edge_4,25.29,56.98,OK
2026-04-29 21:23:11,ESP32_Edge_1,24.25,51.01,OK
2026-04-29 21:23:11,ESP32_Edge_5,21.79,43.54,OK
2026-04-29 21:23:11,ESP32_Edge_3,23.44,49.67,OK
2026-04-29 21:23:11,ESP32_Edge_2,24.7,47.03,OK
2026-04-29 21:33:11,ESP32_Edge_3,24.28,44.48,OK
2026-04-29 21:33:11,ESP32_Edge_4,25.61,55.54,OK
2026-04-29 21:33:11,ESP32_Edge_5,28.81,48.56,OK
2026-04-29 21:33:11,ESP32_Edge_1,21.97,45.8,OK
2026-04-29 21:33:11,ESP32_Edge_2,25.63,56.09,OK
2026-04-29 21:43:11,ESP32_Edge_2,27.11,51.81,OK
2026-04-29 21:43:11,ESP32_Edge_5,26.79,52.63,OK
2026-04-29 21:43:11,ESP32_Edge_4,25.85,62.85,OK
2026-04-29 21:43:11,ESP32_Edge_1,25.33,46.94,OK
2026-04-29 21:43:11,ESP32_Edge_3,26.32,55.33,OK
2026-04-29 21:53:11,ESP32_Edge_3,24.48,50.25,OK
2026-04-29 21:53:11,ESP32_Edge_2,26.22,54.67,OK
2026-04-29 21:53:11,ESP32_Edge_4,23.75,56.66,OK
2026-04-29 21:53:11,ESP32_Edge_1,24.22,52.72,OK
2026-04-29 21:53:11,ESP32_Edge_5,25.5,49.53,OK
2026-04-29 22:03:11,ESP32_Edge_2,24.55,50.36,OK
2026-04-29 22:03:11,ESP32_Edge_5,24.99,51.11,OK
2026-04-29 22:03:11,ESP32_Edge_4,25.95,55.3,OK
2026-04-29 22:03:11,ESP32_Edge_3,25.42,43.88,OK
2026-04-29 22:03:11,ESP32_Edge_1,27.17,49.12,OK
2026-04-29 22:13:11,ESP32_Edge_2,25.37,45.42,OK
2026-04-29 22:13:11,ESP32_Edge_4,26.98,37.69,OK
2026-04-29 22:13:11,ESP32_Edge_5,23.66,47.09,OK
2026-04-29 22:13:11,ESP32_Edge_3,27.85,44.81,OK
2026-04-29 22:13:11,ESP32_Edge_1,23.4,54.42,OK
2026-04-29 22:23:11,ESP32_Edge_4,21.04,46.93,OK
2026-04-29 22:23:11,ESP32_Edge_2,23.33,54.98,OK
2026-04-29 22:23:11,ESP32_Edge_3,27.58,50.73,OK
2026-04-29 22:23:11,ESP32_Edge_5,25.46,52.39,OK
2026-04-29 22:23:11,ESP32_Edge_1,23.1,47.41,OK
2026-04-29 22:33:11,ESP32_Edge_5,26.52,48.86,OK
2026-04-29 22:33:11,ESP32_Edge_3,23.59,50.34,OK
2026-04-29 22:33:11,ESP32_Edge_2,23.54,52.12,OK
2026-04-29 22:33:11,ESP32_Edge_1,25.45,32.6,OK
2026-04-29 22:33:11,ESP32_Edge_4,24.08,46.6,OK
2026-04-29 22:43:11,ESP32_Edge_1,23.26,47.55,OK
2026-04-29 22:43:11,ESP32_Edge_4,24.15,44.83,OK
2026-04-29 22:43:11,ESP32_Edge_2,25.08,43.16,OK
2026-04-29 22:43:11,ESP32_Edge_3,28.4,48.26,OK
2026-04-29 22:43:11,ESP32_Edge_5,27.62,42.09,OK
2026-04-29 22:53:11,ESP32_Edge_4,24.84,60.02,OK
2026-04-29 22:53:11,ESP32_Edge_3,24.85,54.48,OK
2026-04-29 22:53:11,ESP32_Edge_1,27.09,41.8,OK
2026-04-29 22:53:11,ESP32_Edge_2,22.49,55.06,OK
2026-04-29 22:53:11,ESP32_Edge_5,25.61,57.04,OK
2026-04-29 23:03:11,ESP32_Edge_5,25.74,60.66,OK
2026-04-29 23:03:11,ESP32_Edge_1,25.93,52.95,OK
2026-04-29 23:03:11,ESP32_Edge_3,21.52,48.3,OK
2026-04-29 23:03:11,ESP32_Edge_2,24.68,44.31,OK
2026-04-29 23:03:11,ESP32_Edge_4,23.39,46.27,OK
2026-04-29 23:13:11,ESP32_Edge_1,27.22,52.03,OK
2026-04-29 23:13:11,ESP32_Edge_4,21.0,46.77,OK
2026-04-29 23:13:11,ESP32_Edge_2,25.05,49.09,OK
2026-04-29 23:13:11,ESP32_Edge_3,24.92,52.51,OK
2026-04-29 23:13:11,ESP32_Edge_5,24.34,54.04,OK
2026-04-29 23:23:11,ESP32_Edge_4,26.47,63.67,OK
2026-04-29 23:23:11,ESP32_Edge_3,25.02,52.89,OK
2026-04-29 23:23:11,ESP32_Edge_1,26.43,55.33,OK
2026-04-29 23:23:11,ESP32_Edge_5,24.73,60.29,OK
2026-04-29 23:23:11,ESP32_Edge_2,24.79,42.23,OK
2026-04-29 23:33:11,ESP32_Edge_4,23.25,55.36,OK
2026-04-29 23:33:11,ESP32_Edge_1,27.34,46.75,OK
2026-04-29 23:33:11,ESP32_Edge_2,28.49,46.89,OK
2026-04-29 23:33:11,ESP32_Edge_3,25.92,48.89,OK
2026-04-29 23:33:11,ESP32_Edge_5,23.4,48.89,OK
2026-04-29 23:43:11,ESP32_Edge_4,27.52,48.99,OK
2026-04-29 23:43:11,ESP32_Edge_3,25.14,46.57,OK
2026-04-29 23:43:11,ESP32_Edge_5,25.9,39.97,OK
2026-04-29 23:43:11,ESP32_Edge_1,25.96,49.16,OK
2026-04-29 23:43:11,ESP32_Edge_2,26.17,45.02,OK
2026-04-29 23:53:11,ESP32_Edge_5,28.66,51.8,OK
2026-04-29 23:53:11,ESP32_Edge_4,23.33,48.44,OK
2026-04-29 23:53:11,ESP32_Edge_1,25.29,46.55,OK
2026-04-29 23:53:11,ESP32_Edge_2,28.65,54.29,OK
2026-04-29 23:53:11,ESP32_Edge_3,26.64,47.36,OK
2026-04-30 00:03:11,ESP32_Edge_1,71.39,50.14,OK
2026-04-30 00:03:11,ESP32_Edge_3,24.02,51.4,OK
2026-04-30 00:03:11,ESP32_Edge_5,26.32,56.89,OK
2026-04-30 00:03:11,ESP32_Edge_4,24.57,52.21,OK
2026-04-30 00:03:11,ESP32_Edge_2,23.34,54.48,OK
2026-04-30 00:13:11,ESP32_Edge_3,19.65,42.23,OK
2026-04-30 00:13:11,ESP32_Edge_5,23.78,45.25,OK
2026-04-30 00:13:11,ESP32_Edge_1,25.38,50.23,OK
2026-04-30 00:13:11,ESP32_Edge_2,21.66,53.97,OK
2026-04-30 00:13:11,ESP32_Edge_4,26.42,45.18,OK
2026-04-30 00:23:11,ESP32_Edge_3,28.13,51.96,OK
2026-04-30 00:23:11,ESP32_Edge_2,24.76,4.18,OK
2026-04-30 00:23:11,ESP32_Edge_1,26.51,43.25,OK
2026-04-30 00:23:11,ESP32_Edge_5,26.89,49.1,OK
2026-04-30 00:23:11,ESP32_Edge_4,25.6,50.44,OK
2026-04-30 00:33:11,ESP32_Edge_5,25.3,46.38,OK
2026-04-30 00:33:11,ESP32_Edge_1,24.38,51.1,OK
2026-04-30 00:33:11,ESP32_Edge_2,25.96,53.4,OK
2026-04-30 00:33:11,ESP32_Edge_4,23.81,54.46,OK
2026-04-30 00:33:11,ESP32_Edge_3,26.16,44.49,OK
2026-04-30 00:43:11,ESP32_Edge_4,27.24,48.26,OK
2026-04-30 00:43:11,ESP32_Edge_2,25.64,50.84,OK
2026-04-30 00:43:11,ESP32_Edge_3,24.97,48.6,OK
2026-04-30 00:43:11,ESP32_Edge_5,27.82,43.54,OK
2026-04-30 00:43:11,ESP32_Edge_1,26.08,50.24,OK
2026-04-30 00:53:11,ESP32_Edge_2,25.07,44.79,OK
2026-04-30 00:53:11,ESP32_Edge_5,27.87,51.46,OK
2026-04-30 00:53:11,ESP32_Edge_4,28.33,51.4,OK
2026-04-30 00:53:11,ESP32_Edge_1,26.22,50.93,OK
2026-04-30 00:53:11,ESP32_Edge_3,22.19,49.3,OK
2026-04-30 01:03:11,ESP32_Edge_4,27.14,53.77,OK
2026-04-30 01:03:11,ESP32_Edge_5,24.43,46.08,OK
2026-04-30 01:03:11,ESP32_Edge_3,25.24,49.46,OK
2026-04-30 01:03:11,ESP32_Edge_2,27.86,42.63,OK
2026-04-30 01:03:11,ESP32_Edge_1,25.35,52.04,OK
2026-04-30 01:13:11,ESP32_Edge_1,27.15,44.87,OK
2026-04-30 01:13:11,ESP32_Edge_3,27.22,56.09,OK
2026-04-30 01:13:11,ESP32_Edge_5,21.34,51.21,OK
2026-04-30 01:13:11,ESP32_Edge_2,24.79,47.73,OK
2026-04-30 01:13:11,ESP32_Edge_4,26.16,39.75,OK
2026-04-30 01:23:11,ESP32_Edge_2,23.62,40.16,OK
2026-04-30 01:23:11,ESP32_Edge_5,26.16,54.41,OK
2026-04-30 01:23:11,ESP32_Edge_3,25.96,49.03,OK
2026-04-30 01:23:11,ESP32_Edge_1,21.38,54.83,OK
2026-04-30 01:23:11,ESP32_Edge_4,22.96,59.4,OK
2026-04-30 01:33:11,ESP32_Edge_2,27.28,50.14,OK
2026-04-30 01:33:11,ESP32_Edge_1,23.88,51.89,OK
2026-04-30 01:33:11,ESP32_Edge_5,25.16,50.56,OK
2026-04-30 01:33:11,ESP32_Edge_3,27.94,35.05,OK
2026-04-30 01:33:11,ESP32_Edge_4,25.33,48.86,OK
2026-04-30 01:43:11,ESP32_Edge_4,25.85,54.39,OK
2026-04-30 01:43:11,ESP32_Edge_3,22.82,51.09,OK
2026-04-30 01:43:11,ESP32_Edge_5,22.03,46.54,OK
2026-04-30 01:43:11,ESP32_Edge_2,25.55,49.89,OK
2026-04-30 01:43:11,ESP32_Edge_1,24.74,39.82,OK
2026-04-30 01:53:11,ESP32_Edge_1,23.89,59.41,OK
2026-04-30 01:53:11,ESP32_Edge_4,23.33,45.8,OK
2026-04-30 01:53:11,ESP32_Edge_5,24.56,57.25,OK
2026-04-30 01:53:11,ESP32_Edge_3,27.58,52.52,OK
2026-04-30 01:53:11,ESP32_Edge_2,25.5,41.87,OK
2026-04-30 02:03:11,ESP32_Edge_3,24.93,60.72,OK
2026-04-30 02:03:11,ESP32_Edge_1,22.54,49.11,OK
2026-04-30 02:03:11,ESP32_Edge_4,24.2,47.73,OK
2026-04-30 02:03:11,ESP32_Edge_2,23.05,6.33,OK
2026-04-30 02:03:11,ESP32_Edge_5,24.05,48.02,OK
2026-04-30 02:13:11,ESP32_Edge_4,26.83,45.28,OK
2026-04-30 02:13:11,ESP32_Edge_1,22.96,53.54,OK
2026-04-30 02:13:11,ESP32_Edge_5,27.01,44.59,OK
2026-04-30 02:13:11,ESP32_Edge_2,62.51,55.01,OK
2026-04-30 02:13:11,ESP32_Edge_3,24.06,43.09,OK
2026-04-30 02:23:11,ESP32_Edge_1,27.24,56.55,OK
2026-04-30 02:23:11,ESP32_Edge_3,25.44,51.27,OK
2026-04-30 02:23:11,ESP32_Edge_4,27.77,49.63,OK
2026-04-30 02:23:11,ESP32_Edge_5,29.19,49.3,OK
2026-04-30 02:23:11,ESP32_Edge_2,22.32,50.8,OK
2026-04-30 02:33:11,ESP32_Edge_1,26.3,49.5,OK
2026-04-30 02:33:11,ESP32_Edge_5,25.24,51.31,OK
2026-04-30 02:33:11,ESP32_Edge_2,23.2,39.99,OK
2026-04-30 02:33:11,ESP32_Edge_4,24.86,50.63,OK
2026-04-30 02:33:11,ESP32_Edge_3,21.41,51.87,OK
2026-04-30 02:43:11,ESP32_Edge_2,26.23,53.97,OK
2026-04-30 02:43:11,ESP32_Edge_1,22.55,58.3,OK
2026-04-30 02:43:11,ESP32_Edge_5,23.68,47.43,OK
